,predicted,targets,R_mean
3323,0.0,0.0,0.42077288
3324,8.0,8.0,0.46477023
3325,2.0,2.0,0.11566318
3326,0.0,0.0,0.1952959
3327,4.0,9.0,0.07203979
3328,6.0,6.0,0.17142226
3329,5.0,5.0,0.23957503
3330,4.0,4.0,0.23081435
3331,9.0,9.0,0.32324988
3332,7.0,7.0,0.2028289
3333,6.0,6.0,0.38725713
3334,7.0,8.0,0.057954162
3335,2.0,2.0,0.0063207285
3336,2.0,2.0,0.06289484
3337,6.0,6.0,0.29048243
3338,3.0,2.0,0.3884254
3339,4.0,4.0,0.18221319
3340,6.0,8.0,0.33031368
3341,2.0,2.0,0.31157982
3342,4.0,4.0,0.2913457
3343,0.0,0.0,0.3976263
3344,3.0,3.0,0.123599835
3345,5.0,5.0,0.17228118
3346,8.0,4.0,0.16127689
3347,5.0,5.0,0.40466732
3348,3.0,3.0,0.04835006
3349,6.0,6.0,0.20268604
3350,3.0,3.0,0.22874421
3351,6.0,6.0,0.021486467
3352,5.0,5.0,0.09761708
3353,3.0,3.0,0.047406666
3354,6.0,6.0,0.30620036
3355,9.0,9.0,0.17655994
3356,8.0,8.0,0.005282976
3357,6.0,6.0,0.32138318
3358,1.0,1.0,0.14188763
3359,7.0,7.0,0.067016184
3360,5.0,8.0,0.16975844
3361,7.0,7.0,0.020892687
3362,2.0,2.0,0.14247859
3363,5.0,5.0,0.29876292
3364,2.0,2.0,0.06051503
3365,6.0,6.0,0.14678791
3366,6.0,6.0,0.37726605
3367,8.0,8.0,0.10359311
3368,8.0,8.0,0.0637116
3369,6.0,6.0,0.26434025
3370,8.0,9.0,0.3649531
3371,0.0,0.0,0.20679937
3372,0.0,0.0,0.36343634
3373,2.0,4.0,0.385993
3374,1.0,4.0,0.21502642
3375,4.0,4.0,0.31220776
3376,1.0,1.0,0.18292236
3377,3.0,3.0,0.060942482
3378,2.0,2.0,0.40051433
3379,5.0,8.0,0.09677477
3380,2.0,2.0,0.011746729
3381,4.0,1.0,0.023202548
3382,8.0,8.0,0.35710424
3383,8.0,8.0,0.099100284
3384,5.0,5.0,0.15122816
3385,2.0,0.0,0.033899102
3386,1.0,9.0,0.19847162
3387,6.0,6.0,0.08948922
3388,5.0,5.0,0.23229668
3389,0.0,0.0,0.22045524
3390,6.0,1.0,0.21019596
3391,6.0,6.0,0.4860357
3392,9.0,9.0,0.010895583
3393,2.0,2.0,0.41827524
3394,2.0,2.0,0.035761733
3395,3.0,3.0,0.0451076
3396,7.0,7.0,0.25060046
3397,2.0,7.0,0.08515667
3398,0.0,0.0,0.07858542
3399,5.0,5.0,0.44941676
3400,8.0,8.0,0.3257309
3401,6.0,8.0,0.30146566
3402,7.0,7.0,0.40275902
3403,5.0,5.0,0.05124937
3404,0.0,0.0,0.017495729
3405,2.0,2.0,0.41529307
3406,5.0,5.0,0.21295059
3407,8.0,9.0,0.33649284
3408,4.0,4.0,0.584735
3409,6.0,8.0,0.40231025
3410,4.0,4.0,0.9565369
3411,6.0,6.0,0.3398467
3412,2.0,2.0,0.016703617
3413,3.0,1.0,0.0075952183
3414,7.0,7.0,0.35265213
3415,7.0,7.0,0.6407309
3416,1.0,1.0,0.18698993
3417,9.0,9.0,0.49842173
3418,3.0,3.0,0.16616972
3419,7.0,7.0,0.26834714
3420,4.0,7.0,0.5328774
3421,0.0,0.0,0.062849015
3422,3.0,3.0,0.27980825
3423,2.0,2.0,0.07316496
3424,3.0,3.0,0.33779487
3425,6.0,6.0,0.33728153
3426,3.0,3.0,0.29861766
3427,0.0,0.0,0.6370816
3428,4.0,4.0,0.09790754
3429,6.0,6.0,0.025604399
3430,8.0,8.0,0.37436348
3431,3.0,4.0,0.31041485
3432,3.0,3.0,0.20446567
3433,7.0,7.0,0.31673524
3434,5.0,5.0,0.25315356
3435,0.0,8.0,0.24803874
3436,6.0,6.0,0.034890946
3437,3.0,3.0,0.27708104
3438,7.0,7.0,0.36403397
3439,5.0,5.0,0.58498174
3440,3.0,3.0,0.15946351
3441,3.0,3.0,0.029419566
3442,6.0,6.0,0.0865704
3443,8.0,8.0,0.35119465
3444,6.0,6.0,0.34458813
3445,7.0,7.0,0.17932403
3446,1.0,1.0,0.09557033
3447,1.0,1.0,0.15530173
3448,1.0,1.0,0.2065488
3449,5.0,5.0,0.2153907
3450,6.0,6.0,0.009135767
3451,2.0,2.0,0.029093029
3452,0.0,0.0,0.14967945
3453,3.0,3.0,0.3207904
3454,3.0,3.0,0.20322388
3455,5.0,5.0,0.07367506
3456,7.0,9.0,0.031508677
3457,3.0,3.0,0.5204617
3458,8.0,8.0,0.46936476
3459,1.0,1.0,0.06619308
3460,7.0,7.0,0.614439
3461,7.0,7.0,0.021390464
3462,0.0,0.0,0.08446823
3463,5.0,5.0,0.1111609
3464,4.0,2.0,0.07831225
3465,0.0,0.0,0.15865575
3466,6.0,6.0,0.5217093
3467,2.0,2.0,0.041135967
3468,6.0,6.0,0.13738024
3469,6.0,6.0,0.08480724
3470,1.0,1.0,0.25210822
3471,3.0,3.0,0.05974498
3472,4.0,3.0,0.43519467
3473,3.0,3.0,0.12343371
3474,7.0,7.0,0.2322911
3475,0.0,0.0,0.17443286
3476,7.0,9.0,0.2358178
3477,2.0,2.0,0.035956368
3478,5.0,5.0,0.44835663
3479,3.0,3.0,0.11506622
3480,1.0,1.0,0.15166746
3481,8.0,8.0,0.29311445
3482,3.0,3.0,0.3550579
3483,5.0,5.0,0.43695185
3484,6.0,6.0,0.11893052
3485,4.0,4.0,0.10046557
3486,1.0,1.0,0.03683137
3487,7.0,9.0,0.2567069
3488,2.0,2.0,0.107694246
3489,0.0,8.0,0.3684128
3490,6.0,6.0,0.67899925
3491,4.0,4.0,0.47947714
3492,4.0,9.0,0.07107419
3493,9.0,9.0,0.011779232
3494,8.0,8.0,0.017756913
3495,1.0,0.0,0.20401978
3496,5.0,5.0,0.010010586
3497,6.0,6.0,0.03993285
3498,2.0,2.0,0.11321238
3499,8.0,8.0,0.4564912
3500,6.0,6.0,0.04227257
3501,3.0,3.0,0.5223909
3502,2.0,7.0,0.02695366
3503,5.0,5.0,0.07897188
3504,1.0,1.0,0.32206923
3505,3.0,3.0,0.26434973
3506,2.0,0.0,0.380818
3507,6.0,6.0,0.13822538
3508,7.0,7.0,0.29309335
3509,6.0,6.0,0.58495986
3510,2.0,2.0,0.16102794
3511,3.0,3.0,0.050367843
3512,1.0,1.0,0.06752942
3513,2.0,2.0,0.79054177
3514,1.0,1.0,0.29611328
3515,3.0,3.0,0.04812226
3516,7.0,7.0,0.02030086
3517,7.0,9.0,0.08653463
3518,9.0,9.0,0.19756745
3519,4.0,4.0,0.0061194533
3520,7.0,8.0,0.040213957
3521,4.0,4.0,0.25420505
3522,8.0,8.0,0.207589
3523,6.0,6.0,0.13215259
3524,7.0,9.0,0.076777644
3525,2.0,2.0,0.38313434
3526,9.0,9.0,0.025609113
3527,1.0,1.0,0.4214446
3528,5.0,5.0,0.20173566
3529,5.0,5.0,0.16611439
3530,3.0,3.0,0.12188704
3531,6.0,1.0,0.04525961
3532,1.0,1.0,0.5044761
3533,7.0,7.0,0.4563848
3534,5.0,5.0,0.051895708
3535,1.0,1.0,0.2925624
3536,6.0,8.0,0.016790513
3537,7.0,7.0,0.27710837
3538,1.0,1.0,0.035938177
3539,7.0,8.0,0.0033011117
3540,1.0,1.0,0.08747355
3541,8.0,9.0,0.39182281
3542,3.0,7.0,0.007809448
3543,6.0,2.0,0.3439506
3544,9.0,9.0,0.26599264
3545,4.0,4.0,0.40448883
3546,2.0,2.0,0.14219195
3547,5.0,6.0,0.355723
3548,0.0,0.0,0.55521405
3549,3.0,3.0,0.6480121
3550,1.0,1.0,0.013233038
3551,7.0,8.0,0.1960723
3552,4.0,4.0,0.1625829
3553,7.0,9.0,0.0004012274
3554,7.0,7.0,0.20746449
3555,1.0,1.0,0.034709714
3556,4.0,4.0,0.37624547
3557,7.0,7.0,0.0047124163
3558,1.0,1.0,0.115864225
3559,8.0,8.0,0.17935757
3560,5.0,5.0,0.06139732
3561,4.0,4.0,0.045296688
3562,1.0,1.0,0.072853334
3563,1.0,1.0,0.26626402
3564,7.0,7.0,0.035800956
3565,4.0,4.0,0.20101438
3566,6.0,6.0,0.16547066
3567,6.0,7.0,0.09717978
3568,4.0,4.0,0.0450641
3569,0.0,0.0,0.22439922
3570,6.0,9.0,0.16624354
3571,5.0,3.0,0.3679519
3572,6.0,1.0,0.5044843
3573,5.0,5.0,0.2580192
3574,6.0,6.0,0.6126084
3575,5.0,5.0,0.17552014
3576,1.0,1.0,0.24590695
3577,8.0,8.0,0.020593626
3578,5.0,5.0,0.4926609
3579,9.0,9.0,0.111081384
3580,0.0,0.0,0.13513143
3581,3.0,3.0,0.08978425
3582,7.0,7.0,0.07298189
3583,6.0,6.0,0.4895499
3584,3.0,3.0,0.072469875
3585,1.0,1.0,0.19056658
3586,2.0,2.0,0.40159342
3587,6.0,6.0,0.10551726
3588,6.0,6.0,0.2332645
3589,4.0,3.0,0.06975404
3590,8.0,8.0,0.1773667
3591,7.0,7.0,0.17867972
3592,4.0,4.0,0.014866227
3593,1.0,1.0,0.27405563
3594,8.0,9.0,0.012546334
3595,4.0,4.0,0.030070988
3596,6.0,6.0,0.006581751
3597,0.0,0.0,0.11481749
3598,4.0,4.0,0.06691299
3599,7.0,7.0,0.025187448
3600,7.0,9.0,0.20864736
3601,5.0,5.0,0.20703773
3602,4.0,4.0,0.13694787
3603,8.0,9.0,0.54204756
3604,5.0,5.0,0.2527282
3605,3.0,3.0,0.07026978
3606,6.0,6.0,0.109141305
3607,8.0,9.0,0.37860543
3608,2.0,2.0,0.110310055
3609,8.0,8.0,0.07963593
3610,1.0,1.0,0.1677043
3611,0.0,0.0,0.41104066
3612,8.0,9.0,0.19099663
3613,9.0,9.0,0.035336882
3614,6.0,6.0,0.06756453
3615,8.0,8.0,0.22318676
3616,5.0,5.0,0.2624541
3617,5.0,5.0,0.023519957
3618,1.0,1.0,0.31014568
3619,3.0,3.0,0.003097512
3620,3.0,3.0,0.2753134
3621,1.0,1.0,0.22036736
3622,2.0,3.0,0.16673177
3623,7.0,7.0,0.14414401
3624,8.0,2.0,0.2234515
3625,4.0,4.0,0.78741425
3626,7.0,7.0,0.490718
3627,1.0,1.0,0.013421783
3628,5.0,5.0,0.14110452
3629,3.0,3.0,0.028816482
3630,2.0,2.0,0.7914578
3631,5.0,6.0,0.025391057
3632,6.0,6.0,0.48830354
3633,2.0,2.0,0.6454349
3634,0.0,0.0,0.3681239
3635,4.0,4.0,0.24343953
3636,6.0,6.0,0.024300918
3637,9.0,9.0,0.2224919
3638,9.0,9.0,0.04718464
3639,1.0,7.0,0.009612018
3640,2.0,4.0,0.0913457
3641,2.0,2.0,0.11410052
3642,4.0,4.0,0.07570951
3643,9.0,9.0,0.04304987
3644,6.0,9.0,0.30389935
3645,5.0,5.0,0.123417094
3646,8.0,8.0,0.13024753
3647,6.0,6.0,0.16539249
3648,5.0,8.0,0.1689999
3649,1.0,1.0,0.3210278
3650,1.0,1.0,0.09028026
3651,7.0,7.0,0.11585354
3652,5.0,5.0,0.020205552
3653,1.0,0.0,0.12412636
3654,5.0,5.0,0.2609962
3655,4.0,4.0,0.13167483
3656,6.0,4.0,0.2971646
3657,0.0,0.0,0.080885045
3658,3.0,3.0,0.0060541476
3659,3.0,3.0,0.13862169
3660,3.0,3.0,0.2592167
3661,2.0,7.0,0.11280407
3662,2.0,2.0,0.14658436
3663,3.0,7.0,0.090847306
3664,1.0,1.0,0.2927794
3665,3.0,3.0,0.08416369
3666,5.0,9.0,0.25362188
3667,1.0,1.0,0.14009306
3668,3.0,3.0,0.047533605
3669,5.0,6.0,0.32805774
3670,3.0,3.0,0.32313603
3671,0.0,0.0,0.104585804
3672,6.0,1.0,0.082076676
3673,0.0,0.0,0.068250135
3674,1.0,4.0,0.14054373
3675,4.0,4.0,0.13970034
3676,6.0,7.0,0.31027552
3677,7.0,7.0,0.07340498
3678,2.0,7.0,0.26284215
3679,4.0,3.0,0.25524476
3680,7.0,7.0,0.4126655
3681,0.0,0.0,0.36472586
3682,1.0,1.0,0.43476173
3683,8.0,8.0,0.30458948
3684,9.0,9.0,0.12497863
3685,1.0,1.0,0.00868991
3686,6.0,6.0,0.08858825
3687,2.0,2.0,0.18447883
3688,5.0,5.0,0.1184103
3689,0.0,0.0,0.14668535
3690,4.0,4.0,0.29191336
3691,2.0,2.0,0.31247428
3692,3.0,3.0,0.22579007
3693,1.0,1.0,0.07101912
3694,6.0,6.0,0.36866733
3695,2.0,2.0,0.21529885
3696,3.0,3.0,0.16312739
3697,6.0,6.0,0.14407794
3698,3.0,3.0,0.04875481
3699,8.0,8.0,0.35687903
3700,4.0,4.0,0.38712227
3701,0.0,0.0,0.47394353
3702,1.0,0.0,0.27485996
3703,9.0,9.0,0.049290143
3704,2.0,2.0,0.19230638
3705,1.0,1.0,0.029757464
3706,4.0,4.0,0.31598568
3707,6.0,6.0,0.033266146
3708,3.0,3.0,0.35075825
3709,8.0,8.0,0.111810565
3710,7.0,7.0,0.32068652
3711,0.0,0.0,0.10493852
3712,1.0,1.0,0.33977905
3713,6.0,8.0,0.49621636
3714,5.0,8.0,0.2646952
3715,7.0,7.0,0.27750334
3716,6.0,3.0,0.06912371
3717,8.0,9.0,0.46684143
3718,0.0,0.0,0.50070155
3719,2.0,2.0,0.080400996
3720,6.0,6.0,0.19685377
3721,8.0,8.0,0.058687236
3722,8.0,9.0,0.31296366
3723,3.0,3.0,0.43727964
3724,5.0,5.0,0.17709795
3725,4.0,4.0,0.40515232
3726,6.0,5.0,0.40880176
3727,6.0,6.0,0.43667126
3728,3.0,3.0,0.110353045
3729,4.0,4.0,0.11996297
3730,0.0,0.0,0.3943385
3731,8.0,8.0,0.11805102
3732,4.0,4.0,0.041693367
3733,5.0,5.0,0.2209154
3734,6.0,6.0,0.05311011
3735,3.0,3.0,0.22467926
3736,2.0,2.0,0.23945914
3737,1.0,1.0,0.43407527
3738,3.0,8.0,0.21422628
3739,2.0,2.0,0.35724264
3740,7.0,7.0,0.29876944
3741,4.0,4.0,0.13465062
3742,4.0,4.0,0.18674089
3743,6.0,6.0,0.026242204
3744,3.0,3.0,0.18540257
3745,2.0,7.0,0.21915504
3746,2.0,0.0,0.16685171
3747,2.0,2.0,0.14888555
3748,2.0,0.0,0.4020828
3749,6.0,8.0,0.072692946
3750,7.0,7.0,0.04825013
3751,7.0,7.0,0.08672726
3752,2.0,2.0,0.25336686
3753,4.0,9.0,0.22704352
3754,6.0,6.0,0.044787653
3755,2.0,2.0,0.2279812
3756,5.0,5.0,0.31752408
3757,2.0,7.0,0.07350912
3758,0.0,0.0,0.16493888
3759,0.0,0.0,0.21428937
3760,4.0,8.0,0.30143812
3761,4.0,4.0,0.18481533
3762,1.0,1.0,0.23402058
3763,6.0,0.0,0.29480425
3764,3.0,3.0,0.0017699162
3765,7.0,7.0,0.23629981
3766,0.0,0.0,0.22342405
3767,8.0,8.0,0.08192952
3768,1.0,1.0,0.19003978
3769,7.0,7.0,0.084430404
3770,3.0,8.0,0.13757235
3771,5.0,5.0,0.15923694
3772,6.0,6.0,0.11397652
3773,7.0,7.0,0.15933023
3774,5.0,5.0,0.037979517
3775,2.0,2.0,0.3988703
3776,4.0,4.0,0.107464865
3777,5.0,5.0,0.518905
3778,3.0,3.0,0.056912545
3779,2.0,2.0,0.12139627
3780,4.0,9.0,0.08215788
3781,8.0,9.0,0.23258235
3782,7.0,7.0,0.26599976
3783,6.0,6.0,0.20395027
3784,7.0,7.0,0.021192864
3785,1.0,1.0,0.22946097
3786,8.0,8.0,0.23208784
3787,7.0,7.0,0.25551093
3788,1.0,1.0,0.14276585
3789,7.0,7.0,0.3617074
3790,5.0,5.0,0.1780581
3791,6.0,6.0,0.38854283
3792,5.0,5.0,0.09648081
3793,6.0,6.0,0.1844631
3794,4.0,4.0,0.120279305
3795,2.0,2.0,0.17657073
3796,4.0,4.0,0.14972001
3797,8.0,8.0,0.14291237
3798,1.0,1.0,0.1720248
3799,0.0,0.0,0.22145095
3800,3.0,3.0,0.4716087
3801,8.0,8.0,0.14009644
3802,7.0,7.0,0.25908074
3803,4.0,3.0,0.14936903
3804,2.0,2.0,0.020873187
3805,6.0,6.0,0.26467466
3806,6.0,6.0,0.06740602
3807,5.0,5.0,0.0068773506
3808,4.0,4.0,0.29779488
3809,8.0,9.0,0.023339858
3810,6.0,6.0,0.2703483
3811,2.0,8.0,0.109419666
3812,2.0,3.0,0.20604615
3813,7.0,8.0,0.5054955
3814,8.0,8.0,0.22958514
3815,3.0,3.0,0.35134855
3816,5.0,5.0,0.09698398
3817,0.0,0.0,0.41082725
3818,5.0,5.0,0.008560197
3819,1.0,1.0,0.1891718
3820,0.0,0.0,0.68997777
3821,2.0,1.0,0.08546346
3822,6.0,6.0,0.016188905
3823,1.0,1.0,0.28313863
3824,6.0,6.0,0.21749792
3825,7.0,7.0,0.10890595
3826,0.0,6.0,0.124412484
3827,7.0,7.0,0.07327525
3828,9.0,9.0,0.43053347
3829,2.0,2.0,0.08664645
3830,8.0,9.0,0.32180175
3831,4.0,4.0,0.18355586
3832,3.0,3.0,0.43142864
3833,5.0,5.0,0.41235885
3834,9.0,9.0,0.3139607
3835,9.0,9.0,0.024076443
3836,0.0,0.0,0.005792654
3837,9.0,9.0,0.36576453
3838,4.0,4.0,0.2897174
3839,4.0,8.0,0.0033920952
3840,2.0,2.0,0.137326
3841,3.0,3.0,0.308936
3842,2.0,2.0,0.16113214
3843,5.0,5.0,0.28040883
3844,2.0,2.0,0.11185334
3845,1.0,5.0,0.13088238
3846,3.0,3.0,0.109850764
3847,6.0,6.0,0.003978109
3848,4.0,4.0,0.35145375
3849,1.0,1.0,0.030565638
3850,7.0,8.0,0.47758284
3851,6.0,7.0,0.04953306
3852,0.0,0.0,0.33560902
3853,5.0,5.0,0.13788815
3854,6.0,6.0,0.1460282
3855,3.0,3.0,0.31971788
3856,7.0,9.0,0.11980061
3857,0.0,0.0,0.087280005
3858,3.0,3.0,0.045682684
3859,8.0,8.0,0.260133
3860,0.0,0.0,0.3049614
3861,0.0,0.0,0.2493909
3862,4.0,4.0,0.24469398
3863,4.0,4.0,0.4260276
3864,5.0,5.0,0.27184814
3865,8.0,8.0,0.10158145
3866,2.0,2.0,0.068354465
3867,6.0,6.0,0.04865378
3868,5.0,5.0,0.27195525
3869,5.0,5.0,0.16784984
3870,6.0,6.0,0.27014038
3871,8.0,8.0,0.19365028
3872,2.0,2.0,0.23094273
3873,1.0,1.0,0.13168322
3874,7.0,7.0,0.51985925
3875,2.0,2.0,0.23423274
3876,4.0,4.0,0.24464865
3877,9.0,9.0,0.026266307
3878,6.0,6.0,0.1844918
3879,1.0,1.0,0.14412849
3880,3.0,3.0,0.30318537
3881,2.0,2.0,0.05194441
3882,4.0,6.0,0.36606973
3883,9.0,9.0,0.3644818
3884,5.0,5.0,0.4579876
3885,2.0,2.0,0.27850625
3886,2.0,2.0,0.04548867
3887,4.0,0.0,0.17477283
3888,1.0,1.0,0.20224907
3889,4.0,4.0,0.004756596
3890,8.0,8.0,0.18958524
3891,4.0,9.0,0.0905964
3892,8.0,8.0,0.36646459
3893,3.0,3.0,0.29545692
3894,7.0,7.0,0.054003976
3895,8.0,8.0,0.09557198
3896,1.0,1.0,0.014980858
3897,0.0,0.0,0.24212302
3898,6.0,5.0,0.09975901
3899,0.0,0.0,0.24670218
3900,2.0,8.0,0.12074947
3901,5.0,5.0,0.20547006
3902,5.0,5.0,0.23766744
3903,0.0,0.0,0.03658166
3904,8.0,8.0,0.03341125
3905,1.0,1.0,0.6618246
3906,4.0,4.0,0.39306304
3907,1.0,1.0,0.510295
3908,2.0,4.0,0.32704544
3909,4.0,4.0,0.39006144
3910,4.0,4.0,0.11068454
3911,5.0,9.0,0.3024296
3912,2.0,2.0,0.16729993
3913,6.0,6.0,0.102785386
3914,4.0,4.0,0.08738603
3915,4.0,4.0,0.09553346
3916,4.0,4.0,0.45130074
3917,1.0,1.0,0.08317806
3918,6.0,6.0,0.098767325
3919,0.0,0.0,0.15502197
3920,1.0,1.0,0.42651877
3921,5.0,4.0,0.043675944
3922,0.0,0.0,0.041051768
3923,2.0,2.0,0.26483276
3924,6.0,4.0,0.3090637
3925,4.0,4.0,0.14582948
3926,4.0,9.0,0.1554576
3927,4.0,4.0,0.3646628
3928,5.0,5.0,0.46780208
3929,7.0,7.0,0.05598449
3930,7.0,7.0,0.17741083
3931,2.0,2.0,0.09365696
3932,6.0,6.0,0.36430648
3933,7.0,9.0,0.13309643
3934,3.0,3.0,0.34134716
3935,5.0,8.0,0.06895311
3936,6.0,9.0,0.07582814
3937,5.0,5.0,0.23096432
3938,5.0,5.0,0.068366125
3939,4.0,7.0,0.10773678
3940,3.0,3.0,0.20374985
3941,3.0,3.0,0.37560993
3942,5.0,5.0,0.14015196
3943,0.0,0.0,0.2661637
3944,4.0,4.0,0.11008465
3945,2.0,2.0,0.4440436
3946,1.0,1.0,0.09482838
3947,2.0,7.0,0.12941869
3948,3.0,3.0,0.1855587
3949,4.0,3.0,0.20849712
3950,7.0,7.0,0.40613097
3951,7.0,9.0,0.5135079
3952,3.0,3.0,0.13919353
3953,7.0,4.0,0.24596934
3954,3.0,3.0,0.24060427
3955,4.0,4.0,0.19684403
3956,1.0,1.0,0.15522552
3957,8.0,8.0,0.5533362
3958,5.0,5.0,0.0333594
3959,6.0,6.0,0.23087168
3960,3.0,3.0,0.09626968
3961,2.0,2.0,0.18734285
3962,3.0,3.0,0.30978125
3963,6.0,6.0,0.112006575
3964,8.0,8.0,0.3329884
3965,5.0,5.0,0.117044054
3966,6.0,6.0,0.20412411
3967,7.0,7.0,0.25619355
3968,9.0,9.0,0.021789063
3969,3.0,3.0,0.2229345
3970,5.0,5.0,0.030955875
3971,4.0,6.0,0.007697683
3972,6.0,8.0,0.099736944
3973,4.0,4.0,0.14773527
3974,4.0,4.0,0.31758285
3975,0.0,0.0,0.17707406
3976,9.0,9.0,0.35490024
3977,0.0,0.0,0.2750043
3978,3.0,5.0,0.08662941
3979,5.0,5.0,0.3519928
3980,9.0,9.0,0.014781723
3981,5.0,5.0,0.14785272
3982,3.0,7.0,0.052949768
3983,1.0,1.0,0.12854168
3984,6.0,6.0,0.25025624
3985,4.0,7.0,0.6052363
3986,3.0,3.0,0.034025405
3987,2.0,2.0,0.18765053
3988,0.0,0.0,0.49199727
3989,3.0,3.0,0.24969162
3990,7.0,7.0,0.025689628
3991,1.0,1.0,0.32746002
3992,0.0,0.0,0.15556495
3993,3.0,3.0,0.20377767
3994,4.0,4.0,0.19039379
3995,2.0,2.0,0.09031352
3996,3.0,3.0,0.34265485
3997,1.0,1.0,0.02105017
3998,1.0,1.0,0.11066729
3999,1.0,1.0,0.6832699
4000,5.0,5.0,0.3161422
4001,4.0,4.0,0.08856443
4002,3.0,3.0,0.3867858
4003,9.0,9.0,0.22786015
4004,6.0,6.0,0.3342036
4005,3.0,8.0,0.5085187
4006,1.0,1.0,0.04592833
4007,1.0,1.0,0.047649384
4008,0.0,0.0,0.19335808
4009,1.0,1.0,0.17936255
4010,1.0,1.0,0.14916813
4011,5.0,8.0,0.17179678
4012,1.0,1.0,0.07561393
4013,0.0,2.0,0.21376798
4014,7.0,7.0,0.44938287
4015,2.0,2.0,0.12714358
4016,4.0,4.0,0.41922498
4017,6.0,1.0,0.088848665
4018,8.0,8.0,0.10166805
4019,6.0,6.0,0.19318047
4020,5.0,5.0,0.12618339
4021,3.0,3.0,0.13511391
4022,1.0,1.0,0.55381554
4023,3.0,3.0,0.069433935
4024,9.0,9.0,0.4208295
4025,8.0,9.0,0.09828423
4026,4.0,4.0,0.033153564
4027,8.0,8.0,0.0399919
4028,7.0,7.0,0.09055666
4029,3.0,8.0,0.07143789
4030,8.0,9.0,0.0026004983
4031,1.0,2.0,0.22499514
4032,6.0,6.0,0.15427296
4033,1.0,1.0,0.07478988
4034,3.0,3.0,0.06829512
4035,4.0,4.0,0.27854714
4036,6.0,6.0,0.3449901
4037,8.0,8.0,0.13244882
4038,0.0,0.0,0.35455734
4039,3.0,3.0,0.13840562
4040,0.0,0.0,0.4623535
4041,6.0,7.0,0.28188393
4042,3.0,3.0,0.017766437
4043,9.0,9.0,0.049512982
4044,0.0,0.0,0.20880592
4045,5.0,3.0,0.5527569
4046,0.0,0.0,0.14168875
4047,3.0,8.0,0.30525064
4048,5.0,5.0,0.20480879
4049,9.0,9.0,0.10461335
4050,3.0,3.0,0.111955345
4051,8.0,8.0,0.29383668
4052,5.0,5.0,0.030970192
4053,5.0,5.0,0.069281735
4054,1.0,1.0,0.49765295
4055,9.0,9.0,0.17553142
4056,3.0,3.0,0.04105127
4057,0.0,0.0,0.33689636
4058,4.0,4.0,0.23875621
4059,3.0,3.0,0.14830075
4060,4.0,4.0,0.22718598
4061,7.0,7.0,0.19837645
4062,3.0,3.0,0.101688944
4063,1.0,1.0,0.33913517
4064,4.0,4.0,0.25136137
4065,3.0,3.0,0.17526639
4066,0.0,0.0,0.06295771
4067,5.0,5.0,0.25544167
4068,6.0,6.0,0.449646
4069,1.0,1.0,0.047535174
4070,0.0,0.0,0.21823812
4071,2.0,2.0,0.023836475
4072,7.0,7.0,0.06308137
4073,6.0,6.0,0.05124275
4074,2.0,2.0,0.6711496
4075,3.0,3.0,0.084694855
4076,9.0,9.0,0.28805366
4077,8.0,8.0,0.0040950533
4078,7.0,7.0,0.3456543
4079,8.0,8.0,0.06919079
4080,0.0,0.0,0.41511425
4081,7.0,8.0,0.3693885
4082,1.0,1.0,0.31046548
4083,8.0,8.0,0.12103706
4084,3.0,3.0,0.060651097
4085,1.0,1.0,0.09372142
4086,2.0,0.0,0.169781
4087,3.0,3.0,0.08782002
4088,2.0,2.0,0.017809717
4089,4.0,4.0,0.1219969
4090,9.0,9.0,0.047828
4091,3.0,3.0,0.014940531
4092,7.0,7.0,0.3227089
4093,4.0,4.0,0.05289497
4094,3.0,3.0,0.24854623
4095,3.0,3.0,0.5511809
4096,2.0,2.0,0.28445432
4097,6.0,6.0,0.177825
4098,4.0,4.0,0.28865144
4099,1.0,1.0,0.09323927
4100,4.0,4.0,0.14745176
4101,1.0,1.0,0.26397547
4102,1.0,1.0,0.014558288
4103,5.0,8.0,0.24473141
4104,1.0,1.0,0.053990845
4105,0.0,0.0,0.43000486
4106,7.0,9.0,0.21668637
4107,4.0,4.0,0.1268057
4108,7.0,7.0,0.008175933
4109,1.0,1.0,0.08600021
4110,3.0,3.0,0.09827059
4111,4.0,4.0,0.19657876
4112,7.0,7.0,0.3024655
4113,3.0,8.0,0.2920816
4114,4.0,4.0,0.27438518
4115,0.0,0.0,0.3915963
4116,7.0,7.0,0.23654184
4117,7.0,7.0,0.47468653
4118,6.0,6.0,0.091435
4119,0.0,0.0,0.040217478
4120,2.0,2.0,0.15219808
4121,2.0,2.0,0.10918405
4122,7.0,7.0,0.33200824
4123,2.0,2.0,0.42969278
4124,8.0,9.0,0.24023637
4125,3.0,3.0,0.030398889
4126,8.0,8.0,0.009119055
4127,6.0,6.0,0.40421614
4128,8.0,8.0,0.1804492
4129,6.0,6.0,0.0024472943
4130,4.0,4.0,0.37820098
4131,9.0,9.0,0.10748411
4132,8.0,9.0,0.14406747
4133,8.0,8.0,0.16753824
4134,8.0,8.0,0.56902856
4135,8.0,8.0,0.17078938
4136,6.0,6.0,0.06670723
4137,0.0,0.0,0.28237757
4138,6.0,6.0,0.12200507
4139,3.0,3.0,0.2226536
4140,1.0,1.0,0.06534161
4141,2.0,2.0,0.61946344
4142,3.0,3.0,0.21312492
4143,5.0,5.0,0.1431009
4144,3.0,3.0,0.46853536
4145,2.0,2.0,0.15613668
